"gut_r1"	"gut_r2"	"gut_r3"	"duct_r1"	"duct_r2"	"duct_r3"	"node_r1"	"node_r2"	"node_r3"
"ENSMUSG00000085129"	287.68	391.77	301.63	75.29	57.93	59.66	13.05	43.93	38.3
"ENSMUSG00000085148"	522.63	273.62	359.75	1372.39	932.69	1185.71	1404.27	771.22	962.86
"ENSMUSG00000085161"	6.48	19.43	22.14	0	0	1.51	6.52	0	0
"ENSMUSG00000085165"	1.85	3.89	0.69	10.98	33.79	23.41	20.5	16.27	24.05
"ENSMUSG00000085208"	949.06	1001.98	858.55	639.14	588	484.1	434.23	527.98	772.24
"ENSMUSG00000085274"	0	0	13.14	16.47	29.93	40.03	16.77	41.49	19.6
"ENSMUSG00000085282"	5.55	4.66	11.07	41.56	28	104.22	52.18	180.6	211.1
"ENSMUSG00000085311"	14.8	7	0.69	17.25	32.83	37.01	39.14	28.47	45.43
"ENSMUSG00000085316"	8.33	18.66	2.77	68.23	36.69	155.58	213.39	183.86	212.88
"ENSMUSG00000085363"	14.8	7.77	2.77	0.78	0.97	1.51	2.8	9.76	5.34
"ENSMUSG00000085379"	47.18	54.41	53.27	148.22	252.97	115.55	325.21	301	349.16
"ENSMUSG00000085394"	3.7	0	0	10.19	32.83	12.08	6.52	21.97	5.34
"ENSMUSG00000085417"	0	0.78	0	12.55	23.17	25.68	7.45	7.32	8.91
"ENSMUSG00000085498"	139.68	266.62	360.44	25.88	35.72	31.72	0	5.69	6.23
"ENSMUSG00000085499"	12.03	9.33	16.6	4.71	0	0	7.45	6.51	0
"ENSMUSG00000085521"	2.78	3.11	0.69	7.06	16.41	70.24	70.82	30.91	65.02
"ENSMUSG00000085531"	578.13	748.57	787.29	154.49	131.31	269.62	14.91	26.85	16.03
"ENSMUSG00000085603"	22.2	2.33	11.07	76.07	61.79	111.77	129.52	122.03	77.49
"ENSMUSG00000085705"	36.08	38.87	29.75	3.92	0	15.1	0	0.81	1.78
"ENSMUSG00000085741"	38.85	37.31	43.58	83.13	75.31	111.77	129.52	96.81	80.16
"ENSMUSG00000085761"	0	0.78	3.46	22.74	32.83	20.39	22.36	6.51	15.14
"ENSMUSG00000085784"	0	0.78	0	40.78	43.45	43.8	7.45	45.56	45.43
"ENSMUSG00000085819"	0	0.78	0	0	7.72	19.64	0.93	4.88	8.91
"ENSMUSG00000085823"	266.4	287.61	291.26	117.63	132.28	235.63	123.93	109.83	73.93
"ENSMUSG00000085826"	56.43	47.42	53.96	6.27	11.59	3.78	3.73	12.2	0
"ENSMUSG00000085903"	3.7	1.55	3.46	5.49	11.59	21.15	33.55	17.08	16.92
"ENSMUSG00000085912"	0	1.55	0	23.53	64.69	23.41	31.68	41.49	54.33
"ENSMUSG00000085939"	26.83	19.43	14.53	115.28	207.59	221.28	485.48	240.8	285.03
"ENSMUSG00000085950"	0	0	0	3.92	0.97	6.8	231.09	34.98	47.21
"ENSMUSG00000085995"	57.35	41.98	26.98	4.71	0	3.78	6.52	5.69	39.19
"ENSMUSG00000085998"	49.03	111.94	69.18	7.06	0	0.76	6.52	13.83	3.56
"ENSMUSG00000086013"	68.45	69.18	37.36	120.77	160.28	231.86	47.52	128.54	88.18
"ENSMUSG00000086121"	18.5	16.32	15.22	6.27	5.79	3.02	2.8	4.88	7.13
"ENSMUSG00000086126"	0	0	0	14.9	1.93	29.45	6.52	11.39	4.45
"ENSMUSG00000086245"	1.85	9.33	2.08	47.84	48.28	40.03	52.18	113.08	71.26
"ENSMUSG00000086336"	0	0.78	0	32.94	78.21	36.25	41.93	38.24	20.49
"ENSMUSG00000086381"	0	0	1.38	9.41	7.72	7.55	0.93	13.83	15.14
"ENSMUSG00000086384"	0.93	1.55	0	17.25	8.69	34.74	0.93	0	0
"ENSMUSG00000086395"	3.7	0	2.08	22.74	9.66	33.23	27.95	39.86	73.93
"ENSMUSG00000086399"	30.53	10.88	31.82	5.49	0.97	2.27	0.93	18.71	21.38
"ENSMUSG00000086429"	234.95	240.19	216.54	600.72	822.62	1213.65	515.3	564.58	578.07
"ENSMUSG00000086468"	3.7	5.44	6.92	29.02	14.48	47.58	132.32	43.12	13.36
"ENSMUSG00000086477"	5.55	2.33	9.69	9.41	20.28	43.8	24.23	61.83	90.85
"ENSMUSG00000086484"	13.88	10.88	6.92	0	0	0	0	4.07	2.67
"ENSMUSG00000086513"	27.75	31.09	3.46	0	0	0	0	0	0.89
"ENSMUSG00000086564"	5737.86	5465.41	5595.43	211.74	295.45	95.91	17.7	82.98	84.62
"ENSMUSG00000086625"	0.93	3.11	0	8.63	1.93	27.94	9.32	8.14	38.3
"ENSMUSG00000086638"	10.18	13.99	4.15	11.76	43.45	49.85	114.62	34.98	48.1
"ENSMUSG00000086652"	13.88	6.22	17.99	72.15	66.62	32.47	160.27	174.91	196.85
"ENSMUSG00000086665"	0.93	0	0	12.55	16.41	17.37	50.32	29.29	42.75
"ENSMUSG00000086753"	7.4	17.88	11.76	2.35	0	0	27.02	12.2	43.64
"ENSMUSG00000086859"	55.5	77.73	90.63	282.32	321.52	568.69	239.48	322.97	312.64
"ENSMUSG00000086860"	0.93	0.78	0.69	12.55	13.52	48.33	1.86	23.59	8.02
"ENSMUSG00000086862"	61.98	63.74	65.03	285.46	834.21	739.37	1207.65	1634.36	1670.08
"ENSMUSG00000086894"	22.2	19.43	6.92	163.12	148.69	258.29	76.41	236.73	152.31
"ENSMUSG00000086993"	2.78	7.77	19.37	1.57	0	0	4.66	3.25	3.56
"ENSMUSG00000087131"	0.93	0	1.38	3.92	0	37.01	8.39	13.83	3.56
"ENSMUSG00000087141"	1021.21	687.94	803.89	363.88	367.86	472.02	564.69	257.89	329.56
"ENSMUSG00000087142"	40.7	64.52	66.41	29.02	25.1	15.1	40.07	42.3	32.07
"ENSMUSG00000087165"	19.43	27.21	39.43	54.9	96.55	58.15	74.55	62.64	55.22
"ENSMUSG00000087177"	161.88	153.13	147.36	348.98	300.28	200.14	285.14	554.01	569.16
"ENSMUSG00000087196"	282.13	286.83	467.67	20.39	41.52	39.27	4.66	7.32	3.56
"ENSMUSG00000087200"	1.85	5.44	0	24.31	37.66	18.13	0	8.14	13.36
"ENSMUSG00000087213"	24.98	27.98	31.82	51.76	26.07	178.99	67.09	46.37	33.85
"ENSMUSG00000087221"	24.98	13.21	22.83	40.78	41.52	63.44	68.02	46.37	17.81
"ENSMUSG00000087249"	0.93	0.78	0	18.82	10.62	30.21	12.11	6.51	1.78
"ENSMUSG00000087259"	10.18	55.19	57.42	130.18	245.24	267.35	236.69	211.52	138.95
"ENSMUSG00000087260"	1005.49	1193.2	1039.8	1596.68	2197.52	3128.16	2502.9	1509.08	1333.39
"ENSMUSG00000087269"	24.05	24.87	16.6	76.07	74.34	101.96	58.71	69.15	59.68
"ENSMUSG00000087370"	1636.35	1240.62	1842.31	577.97	812	376.1	232.96	584.92	796.29
"ENSMUSG00000087380"	42.55	59.85	38.05	73.72	117.79	116.31	391.37	253.01	273.45
"ENSMUSG00000087406"	0	6.22	0.69	33.72	16.41	40.78	20.5	11.39	23.16
"ENSMUSG00000087433"	6.48	9.33	9.69	16.47	33.79	38.52	14.91	8.14	12.47
"ENSMUSG00000087450"	0.93	5.44	0.69	49.41	52.14	27.19	120.21	93.55	114.9
"ENSMUSG00000087452"	0	0	0	10.98	5.79	21.15	17.7	8.14	14.25
"ENSMUSG00000087484"	12.95	2.33	2.77	37.64	74.34	38.52	11.18	15.46	11.58
"ENSMUSG00000087626"	1.85	0.78	0.69	14.9	43.45	15.1	49.39	29.29	13.36
"ENSMUSG00000087639"	7.4	7	5.53	26.66	16.41	28.7	31.68	113.08	92.63
"ENSMUSG00000087651"	1.85	4.66	0.69	379.57	131.31	667.62	322.41	51.25	82.84
"ENSMUSG00000087658"	1.85	0.78	5.53	25.1	24.14	33.23	57.77	37.42	34.74
"ENSMUSG00000087823"	0	0	0	4.71	3.86	0.76	10.25	4.07	13.36
"ENSMUSG00000088037"	10.18	14.77	13.84	3.14	0	0.76	0	3.25	2.67
"ENSMUSG00000088608"	0	2.33	0	7.84	6.76	24.17	8.39	16.27	8.02
"ENSMUSG00000088819"	0	0	0	0.78	1.93	0	0	0	0
"ENSMUSG00000089015"	69.38	74.62	92.7	18.04	22.21	3.02	10.25	34.17	38.3
"ENSMUSG00000089103"	1.85	3.11	1.38	5.49	15.45	17.37	28.89	10.58	20.49
"ENSMUSG00000089145"	0.93	10.88	8.99	43.92	28.97	86.85	68.02	67.52	79.27
"ENSMUSG00000089476"	11.1	5.44	1.38	0	0	0	0	8.14	0
"ENSMUSG00000089501"	25.9	17.1	11.76	4.71	1.93	2.27	3.73	11.39	5.34
"ENSMUSG00000089622"	0	0	0.69	0.78	9.66	9.06	6.52	7.32	17.81
"ENSMUSG00000089636"	26.83	38.09	49.12	17.25	7.72	0	1.86	7.32	9.8
"ENSMUSG00000089683"	11.1	10.11	8.99	21.96	20.28	55.89	31.68	17.9	17.81
"ENSMUSG00000089712"	49.95	44.31	54.65	18.04	16.41	12.84	6.52	23.59	15.14
"ENSMUSG00000089726"	9.25	12.44	15.91	53.33	45.38	153.31	13.98	45.56	64.13
"ENSMUSG00000089727"	0	0	0	39.21	22.21	128.39	0.93	18.71	21.38
"ENSMUSG00000089800"	3.7	7	5.53	18.82	19.31	20.39	25.16	9.76	8.02
"ENSMUSG00000089829"	2.78	8.55	4.84	50.19	12.55	24.17	74.55	40.68	66.8
"ENSMUSG00000089832"	1562.35	2031.94	1844.39	1064.98	1182.76	894.19	1469.5	1354.51	1480.36
"ENSMUSG00000089838"	17.58	15.55	12.45	28.23	64.69	74.77	51.25	17.08	28.5
"ENSMUSG00000089844"	129.5	94.06	67.8	239.97	344.69	323.99	117.41	88.67	79.27
"ENSMUSG00000089862"	557.78	649.07	505.03	943.42	960.69	905.52	3351.8	2221.73	2518.92
"ENSMUSG00000089901"	201.65	251.08	273.96	59.6	29.93	21.15	1.86	18.71	58.79
"ENSMUSG00000089911"	2173.78	1805.74	1977.91	985.77	862.21	679.71	611.28	907.08	907.63
"ENSMUSG00000090019"	343.18	245.64	291.95	1255.54	772.41	1538.4	1547.77	644.31	611.03
"ENSMUSG00000090035"	162.8	171.01	343.14	100.38	37.66	119.33	27.02	80.54	86.4
"ENSMUSG00000090075"	30.53	40.42	40.82	12.55	10.62	3.78	2.8	17.08	12.47
"ENSMUSG00000090086"	1.85	3.89	0	31.37	12.55	54.38	21.43	36.61	22.27
"ENSMUSG00000090105"	148	268.96	222.77	59.6	66.62	56.64	37.27	60.2	48.99
"ENSMUSG00000090112"	407.93	427.53	459.37	222.72	172.83	212.97	170.53	307.51	292.15
"ENSMUSG00000090124"	546.68	500.6	670.37	259.58	325.38	243.94	324.28	428.73	545.11
"ENSMUSG00000090125"	1.85	4.66	4.15	16.47	54.07	22.66	18.64	22.78	14.25
"ENSMUSG00000090173"	115.63	155.47	145.28	42.35	19.31	50.6	359.69	146.43	115.79
"ENSMUSG00000090192"	0	0	0	2.35	31.86	30.96	0	1.63	4.45
"ENSMUSG00000090200"	4.63	7.77	3.46	0	0	0.76	0	3.25	0.89
"ENSMUSG00000090213"	1108.17	1277.15	1241.82	1748.82	2349.1	1959.82	1184.36	1163.34	837.27
"ENSMUSG00000090258"	224.78	210.66	207.55	239.97	402.62	601.92	447.28	239.99	247.62
"ENSMUSG00000090266"	514.31	595.43	542.39	786.58	1025.38	995.39	695.15	673.6	590.54
"ENSMUSG00000090293"	37	35.76	17.3	0.78	1.93	0	0	4.88	5.34
"ENSMUSG00000090386"	0.93	1.55	0	109.01	111.03	94.4	0	15.46	32.07
"ENSMUSG00000090394"	1794.53	1951.1	2123.88	5342.93	3838.9	3773.12	3596.87	6586.27	6989.39
"ENSMUSG00000090399"	38.85	42.75	50.5	231.35	256.83	101.2	110.89	292.87	170.13
"ENSMUSG00000090523"	606.81	464.07	451.76	3420.79	3480.69	2705.23	8207.57	7286.71	7024.13
"ENSMUSG00000090576"	226.63	307.05	372.2	73.72	136.14	52.11	54.98	78.1	95.31
"ENSMUSG00000090582"	382.03	237.86	315.47	109.01	82.07	33.99	22.36	99.25	141.62
"ENSMUSG00000090628"	21.28	37.31	62.96	0.78	0	0	0	0.81	6.23
"ENSMUSG00000090799"	62.9	65.3	10.38	2.35	0	0	22.36	1.63	0.89
"ENSMUSG00000090881"	26.83	23.32	45.66	127.83	75.31	108	78.27	198.5	213.77
"ENSMUSG00000090925"	0	0.78	0	37.64	39.59	41.54	63.36	112.27	139.84
"ENSMUSG00000090946"	477.31	534.03	595.66	1202.22	1044.69	1041.46	1111.67	1144.62	1377.04
"ENSMUSG00000091272"	5.55	1.55	0.69	22.74	26.07	6.8	5.59	92.74	68.58
"ENSMUSG00000091311"	12.03	7	11.76	57.25	60.83	43.8	465.92	852.57	1101.81
"ENSMUSG00000091363"	11.1	13.99	8.3	3.14	0	0.76	4.66	6.51	0
"ENSMUSG00000091370"	86.95	129.04	65.72	4.71	3.86	0	0	2.44	0.89
"ENSMUSG00000091387"	1.85	0	2.08	41.56	3.86	24.17	45.66	158.64	42.75
"ENSMUSG00000091625"	391.28	358.35	312.01	545.82	527.17	1252.17	467.78	349	284.14
"ENSMUSG00000091649"	755.74	1092.93	1219.68	4401.86	5567.17	4868.96	4513.79	6149.41	6833.52
"ENSMUSG00000091705"	3.7	20.21	22.14	2.35	5.79	0.76	6.52	26.03	3.56
"ENSMUSG00000092074"	209.98	267.4	280.88	54.11	90.76	138.96	51.25	37.42	56.11
"ENSMUSG00000092120"	389.43	120.49	177.11	79.21	23.17	76.28	13.05	241.62	186.16
"ENSMUSG00000092183"	16.65	23.32	16.6	47.84	31.86	52.11	62.43	65.08	58.79
"ENSMUSG00000092203"	59.2	65.3	56.73	101.17	142.9	228.08	67.09	84.61	51.66
"ENSMUSG00000092216"	1.85	3.11	16.6	47.84	28.97	27.94	13.98	9.76	3.56
"ENSMUSG00000092260"	38.85	38.87	35.97	98.03	105.24	37.01	47.52	39.05	40.97
"ENSMUSG00000092275"	0	5.44	0.69	175.67	172.83	200.89	427.71	447.44	465.84
"ENSMUSG00000092416"	321.9	289.94	202.01	158.41	53.1	126.12	98.77	130.16	152.31
"ENSMUSG00000092486"	208.13	333.47	240.06	430.54	327.31	845.86	379.26	203.38	219.11
"ENSMUSG00000092528"	607.73	610.98	664.84	51.76	58.9	29.45	5.59	64.27	5.34
"ENSMUSG00000092564"	4.63	3.11	8.99	43.92	17.38	50.6	8.39	16.27	32.96
"ENSMUSG00000092607"	439.38	603.99	621.25	801.48	940.41	1064.87	1737.86	990.06	958.4
"ENSMUSG00000092702"	0	0	0	0	0.97	0	0	0	0
"ENSMUSG00000093327"	318.2	446.19	545.85	185.08	180.55	203.91	27.02	111.45	96.2
"ENSMUSG00000093476"	1.85	0	4.15	10.19	11.59	15.1	7.45	5.69	6.23
"ENSMUSG00000093577"	49.95	21.77	47.74	49.41	105.24	81.56	80.14	49.62	72.15
"ENSMUSG00000093598"	7.4	3.11	2.08	0	0	0	0.93	0.81	0
"ENSMUSG00000093637"	0	1.55	0.69	5.49	10.62	9.06	9.32	10.58	8.91
"ENSMUSG00000093661"	1218.24	1220.41	1221.75	537.98	628.55	490.14	193.82	389.68	287.7
"ENSMUSG00000093695"	8.33	10.11	6.92	26.66	23.17	42.29	16.77	9.76	60.57
"ENSMUSG00000093805"	0	0	0	29.02	30.9	21.9	138.84	101.69	109.56
"ENSMUSG00000093826"	13.88	30.32	21.45	47.05	40.55	74.77	61.5	34.17	28.5
"ENSMUSG00000093963"	0	0	0	7.84	2.9	6.04	0	0.81	0.89
"ENSMUSG00000094025"	6.48	7	11.07	69.01	40.55	110.26	9.32	4.88	0
"ENSMUSG00000094027"	0	0	0	9.41	10.62	21.9	1.86	2.44	0
"ENSMUSG00000094134"	74.93	850.4	713.96	75.29	23.17	12.84	1.86	2.44	1.78
"ENSMUSG00000094320"	5.55	4.66	4.84	16.47	20.28	24.92	46.59	12.2	15.14
"ENSMUSG00000094525"	0	0	0.69	7.06	17.38	0.76	93.18	41.49	34.74
"ENSMUSG00000094546"	5058.9	4926.72	7741.45	1660.2	868	1000.68	54.05	82.98	147.86
"ENSMUSG00000094619"	0	0	0	7.06	9.66	7.55	13.05	19.52	2.67
"ENSMUSG00000094621"	51.8	46.64	36.67	134.1	116.83	168.42	59.64	39.05	34.74
"ENSMUSG00000094651"	0.93	1.55	2.08	111.36	158.34	90.63	706.33	431.17	316.2
"ENSMUSG00000094862"	1.85	123.6	186.79	12.55	0.97	5.29	0	0	0.89
"ENSMUSG00000094951"	2041.5	576.78	2862.75	557.58	375.59	479.57	13.05	17.9	5.34
"ENSMUSG00000095028"	62.9	94.83	67.11	327.81	467.31	328.52	0.93	8.14	7.13
"ENSMUSG00000095115"	1098.92	857.39	1082.7	221.94	403.59	379.13	492.94	794.81	600.34
"ENSMUSG00000095202"	0	0	0	5.49	9.66	14.35	0	4.88	6.23
"ENSMUSG00000095298"	0	0	0	11.76	27.03	13.59	378.32	26.85	9.8
"ENSMUSG00000095325"	36.08	71.51	47.04	347.41	353.38	86.1	95.98	137.49	204.86
"ENSMUSG00000095419"	7.4	0.78	2.08	49.41	85.93	89.12	20.5	56.13	92.63
"ENSMUSG00000095429"	983.29	1382.09	2417.91	164.69	1.93	146.51	6.52	15.46	7.13
"ENSMUSG00000095440"	0	0	0	1.57	10.62	0.76	18.64	4.88	6.23
"ENSMUSG00000095562"	340.4	242.53	110.69	87.83	84.97	117.06	73.61	78.91	59.68
"ENSMUSG00000095567"	4405.84	4304.08	3512.36	2803.61	2833.79	1431.91	1556.16	1967.09	1434.93
"ENSMUSG00000095588"	15.73	24.1	15.22	36.07	46.34	85.34	95.98	42.3	28.5
"ENSMUSG00000095609"	0.93	8.55	1.38	205.47	406.48	299.83	46.59	44.74	57.01
"ENSMUSG00000095612"	1130.37	3487.1	1411.31	563.07	204.69	345.14	3.73	10.58	20.49
"ENSMUSG00000095682"	144.3	207.55	99.62	1755.1	1379.72	578.51	9.32	352.25	7.13
"ENSMUSG00000095687"	35.15	44.31	38.05	94.11	75.31	83.83	724.96	304.26	442.68
"ENSMUSG00000095742"	789.04	963.11	895.91	1743.33	2256.41	1795.18	4913.54	2052.51	1600.6
"ENSMUSG00000095771"	404.23	385.56	677.29	3876.43	1329.52	4049.54	305.64	368.53	275.23
"ENSMUSG00000095788"	232.18	159.35	309.93	2268.76	2978.62	2666.71	16.77	59.39	54.33
"ENSMUSG00000095789"	16.65	18.66	12.45	43.92	72.41	40.78	187.3	158.64	94.42
"ENSMUSG00000095829"	1.85	2.33	0.69	21.96	23.17	28.7	0	0.81	0.89
"ENSMUSG00000095944"	12.03	9.33	6.92	0.78	0	2.27	0	4.88	9.8
"ENSMUSG00000095990"	59.2	68.41	54.65	45.49	1.93	8.31	99.71	82.17	88.18
"ENSMUSG00000096001"	1.85	2.33	0	163.12	238.48	201.65	23.3	87.86	118.46
"ENSMUSG00000096188"	16.65	35.76	26.29	72.93	87.86	151.8	88.52	28.47	45.43
"ENSMUSG00000096215"	0	4.66	3.46	29.8	85.93	31.72	90.39	58.57	44.54
"ENSMUSG00000096499"	343.18	111.94	507.1	26.66	4.83	135.19	0	4.07	8.02
"ENSMUSG00000096506"	0	0	0.69	20.39	39.59	49.09	277.69	32.54	21.38
"ENSMUSG00000096580"	0	1.55	0	0.78	2.9	311.15	0	0.81	2.67
"ENSMUSG00000096606"	0	0	0	6.27	46.34	7.55	0	13.83	0
"ENSMUSG00000096732"	2.78	0.78	1.38	18.82	8.69	24.92	1.86	0.81	2.67
"ENSMUSG00000096755"	37.93	43.53	25.6	82.34	109.1	92.89	380.19	80.54	81.95
"ENSMUSG00000096846"	9.25	12.44	7.61	65.87	28	165.4	0.93	8.14	3.56
"ENSMUSG00000096847"	0.93	6.22	4.84	68.23	70.48	25.68	9.32	56.13	63.24
"ENSMUSG00000096932"	9.25	5.44	5.53	0	0.97	0	0	4.88	12.47
"ENSMUSG00000096938"	0	0	0.69	13.33	30.9	1.51	59.64	65.08	39.19
"ENSMUSG00000096959"	0.93	0.78	0	21.96	1.93	3.78	0.93	8.14	7.13
"ENSMUSG00000097006"	61.98	47.42	73.33	15.68	15.45	3.02	51.25	38.24	39.19
"ENSMUSG00000097021"	43.48	31.87	47.04	5.49	16.41	4.53	20.5	5.69	18.7
"ENSMUSG00000097023"	0	0.78	0.69	148.22	84	67.97	38.21	5.69	6.23
"ENSMUSG00000097039"	797.36	660.73	491.88	123.12	122.62	181.25	44.73	61.83	107.78
"ENSMUSG00000097056"	9.25	23.32	13.84	0	2.9	0.76	0.93	4.88	0
"ENSMUSG00000097062"	37	35.76	40.13	56.46	84	59.66	208.73	110.64	223.57
"ENSMUSG00000097077"	503.21	353.69	619.18	98.03	150.62	98.18	117.41	972.97	1217.6
"ENSMUSG00000097080"	143.38	146.92	160.5	26.66	2.9	33.23	11.18	30.91	22.27
"ENSMUSG00000097101"	28.68	51.3	47.74	80.78	147.72	89.87	134.18	160.26	122.92
"ENSMUSG00000097139"	24.98	26.43	31.13	0.78	4.83	0.76	0	3.25	0.89
"ENSMUSG00000097145"	0.93	20.99	45.66	101.17	91.72	132.17	61.5	165.96	171.91
"ENSMUSG00000097156"	0	0.78	0	27.45	42.48	6.04	41	21.97	38.3
"ENSMUSG00000097164"	249.75	206.77	251.13	109.79	71.45	47.58	169.59	199.31	203.08
"ENSMUSG00000097166"	14.8	5.44	0.69	23.53	28	64.19	61.5	68.34	57.9
"ENSMUSG00000097184"	0	0	1.38	17.25	30.9	9.06	0	1.63	0
"ENSMUSG00000097194"	49.03	40.42	44.28	166.26	199.86	206.18	223.64	400.25	278.79
"ENSMUSG00000097195"	401.46	425.2	354.21	646.2	605.38	1058.83	529.28	606.89	521.96
"ENSMUSG00000097219"	20.35	37.31	30.44	83.13	108.14	174.46	52.18	234.29	260.09
"ENSMUSG00000097228"	16.65	46.64	40.13	163.12	215.31	101.96	268.37	381.54	352.72
"ENSMUSG00000097290"	94.35	55.97	49.81	123.91	155.45	262.82	95.98	107.38	81.05
"ENSMUSG00000097296"	54.58	43.53	86.48	203.9	158.34	228.08	120.21	213.14	135.39
"ENSMUSG00000097300"	273.8	231.64	300.94	44.7	30.9	21.15	3.73	74.03	107.78
"ENSMUSG00000097321"	1.85	2.33	0	3.14	37.66	8.31	1.86	8.14	9.8
"ENSMUSG00000097327"	7.4	24.87	17.3	79.21	105.24	194.09	88.52	55.32	38.3
"ENSMUSG00000097334"	0	0.78	2.77	9.41	15.45	14.35	38.21	7.32	17.81
"ENSMUSG00000097347"	34.23	16.32	15.91	72.93	64.69	91.38	15.84	46.37	64.13
"ENSMUSG00000097354"	246.98	223.09	247.67	345.84	459.59	542.25	584.26	490.55	496.12
"ENSMUSG00000097381"	0	1.55	0	3.14	22.21	9.06	5.59	14.64	27.61
"ENSMUSG00000097384"	0	0	0	0	0	3.02	0.93	1.63	0.89
"ENSMUSG00000097386"	3.7	1.55	0	18.82	36.69	3.78	13.05	34.17	13.36
"ENSMUSG00000097392"	26.83	37.31	37.36	95.68	66.62	98.18	18.64	46.37	49.88
"ENSMUSG00000097472"	56.43	69.96	89.24	22.74	12.55	2.27	2.8	24.41	37.41
"ENSMUSG00000097585"	360.76	478.06	489.81	79.21	184.41	101.2	19.57	76.47	70.37
"ENSMUSG00000097589"	451.41	306.27	412.32	566.99	888.28	954.61	519.03	704.51	786.5
"ENSMUSG00000097633"	12.95	12.44	17.3	54.9	110.07	103.47	181.71	218.02	211.1
"ENSMUSG00000097636"	96.2	132.92	157.73	432.89	407.45	354.96	182.64	521.47	320.66
"ENSMUSG00000097638"	0.93	0.78	0	27.45	12.55	33.99	0	48.81	15.14
"ENSMUSG00000097643"	6.48	30.32	21.45	0	0	0	1.86	0.81	0.89
"ENSMUSG00000097658"	0.93	13.99	9.69	0.78	0	0	0	0	1.78
"ENSMUSG00000097668"	10.18	35.76	58.8	0	0	0	0	0	0
"ENSMUSG00000097685"	0	0	0	2.35	0.97	18.13	0	6.51	0
"ENSMUSG00000097699"	1.85	1.55	0	17.25	23.17	21.9	0.93	4.07	16.92
"ENSMUSG00000097724"	0	0	0.69	2.35	7.72	4.53	41.93	2.44	2.67
"ENSMUSG00000097729"	95.28	81.62	109.31	246.25	382.34	271.13	387.64	471.84	512.16
"ENSMUSG00000097742"	45.33	14.77	26.98	185.08	224.97	123.1	147.23	766.34	842.61
"ENSMUSG00000097766"	0.93	0.78	0.69	18.82	3.86	33.99	41.93	48.81	48.99
"ENSMUSG00000097787"	0	3.11	0	12.55	11.59	5.29	15.84	4.88	3.56
"ENSMUSG00000097791"	4.63	0	0.69	33.72	29.93	6.04	25.16	34.17	8.91
"ENSMUSG00000097804"	3.7	1.55	3.46	210.96	504	176.72	1408	692.31	530.86
"ENSMUSG00000097815"	1048.04	697.26	731.94	215.66	138.07	46.07	164.93	329.48	189.72
"ENSMUSG00000097820"	2.78	0	3.46	10.19	19.31	11.33	0	2.44	5.34
"ENSMUSG00000097835"	34.23	27.98	17.3	39.21	69.52	86.85	152.82	109.01	110.45
"ENSMUSG00000097838"	6.48	4.66	23.52	44.7	113.93	115.55	27.95	16.27	13.36
"ENSMUSG00000097867"	85.1	92.5	82.33	37.64	36.69	55.89	60.57	56.95	61.46
"ENSMUSG00000097899"	314.5	429.86	587.35	154.49	153.52	66.46	5.59	17.9	24.94
"ENSMUSG00000097902"	8.33	1.55	0.69	21.17	30.9	32.47	19.57	35.79	18.7
"ENSMUSG00000097904"	28.68	23.32	19.37	49.41	112	33.99	95.98	113.08	129.15
"ENSMUSG00000097908"	142.45	110.38	205.47	100.38	17.38	29.45	50.32	163.52	138.95
"ENSMUSG00000097998"	43.48	31.87	35.97	10.19	4.83	18.13	5.59	8.14	4.45
"ENSMUSG00000098207"	0	0	0	9.41	11.59	4.53	5.59	45.56	69.48
"ENSMUSG00000098374"	213.68	153.91	148.74	66.66	77.24	61.93	27.95	98.44	100.65
"ENSMUSG00000098434"	16.65	1.55	0.69	0	0	0	5.59	6.51	22.27
"ENSMUSG00000098439"	22.2	9.33	11.07	0.78	0.97	0	0	10.58	32.07
"ENSMUSG00000098557"	1144.24	1033.85	911.82	1145.75	2093.24	1977.19	845.17	687.43	780.26
"ENSMUSG00000098609"	262.7	262.74	203.39	116.07	25.1	24.92	52.18	122.03	61.46
"ENSMUSG00000098708"	13.88	58.3	37.36	143.51	119.72	166.15	40.07	34.17	58.79
"ENSMUSG00000098749"	0.93	1.55	1.38	3.14	7.72	12.84	5.59	10.58	8.91
"ENSMUSG00000098944"	14.8	25.65	17.3	0	5.79	0	5.59	1.63	4.45
"ENSMUSG00000099032"	58.28	20.21	4.15	0.78	0	0	20.5	0	0
"ENSMUSG00000099094"	24.98	14.77	14.53	35.29	40.55	52.87	27.95	30.91	38.3
"ENSMUSG00000099241"	11.1	10.11	18.68	2.35	1.93	0.76	4.66	3.25	0
"ENSMUSG00000099269"	0	0	0	17.25	31.86	21.15	14.91	15.46	6.23
"ENSMUSG00000099474"	0	0.78	0	2.35	5.79	13.59	13.98	4.88	1.78
"ENSMUSG00000099632"	7.4	11.66	10.38	19.61	21.24	67.22	36.34	48	34.74
"ENSMUSG00000099696"	0	3.89	13.14	216.45	143.86	132.92	9.32	52.07	42.75
"ENSMUSG00000099930"	21.28	46.64	52.58	150.57	247.17	161.62	174.25	333.54	328.67
"ENSMUSG00000100121"	5.55	0	9.69	0	0	0	0	1.63	0
"ENSMUSG00000100141"	0	0	0	4.71	2.9	12.08	0.93	10.58	43.64
"ENSMUSG00000100199"	274.73	323.37	347.29	108.22	177.66	188.05	197.55	88.67	51.66
"ENSMUSG00000100627"	0	0	0	4.71	3.86	4.53	17.7	5.69	0.89
